raw_row_number,date,time,location,lat,lng,district,precinct,type,disposition,arrest_made,citation_issued,warning_issued,outcome
495019,2012-11-24,23:40:48,E 38TH AVE / N COLORADO BLVD,39.769182,-104.940546,2,221,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
495037,2012-11-24,01:16:30,E 38TH AVE / N COLORADO BLVD,39.769182,-104.940546,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
495065,2012-11-01,11:28:09,W 38TH AVE / N FEDERAL BLVD,39.769289,-105.025239,1,111,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
495066,2012-11-10,00:23:46,W 38TH AVE / N FEDERAL BLVD,39.769289,-105.025239,1,111,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
495480,2012-11-23,17:45:32,1301 W 38TH AVE,39.769282,-105.001772,1,112,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
495683,2012-11-29,19:06:06,3800-BLK N ZUNI ST,39.769283,-105.015869,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
495705,2012-11-21,15:14:28,N ELIOT ST / W DENVER PL,39.770217,-105.02291,1,111,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
495761,2012-11-16,15:44:12,W 38TH AVE / N PECOS ST,39.769288,-105.006458,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
495809,2012-11-21,11:49:41,1400-BLK W 39TH AVE,39.770531,-105.002971,1,112,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
495844,2012-11-17,09:42:58,W 38TH AVE / N IRVING ST,39.769403,-105.029969,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
495933,2012-11-10,04:08:56,W 38TH AVE / N FEDERAL BLVD,39.769289,-105.025239,1,111,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
496243,2012-11-29,10:07:28,3800 N ELIOT ST,39.769287,-105.022907,1,111,vehicular,Vehicle Towed,FALSE,FALSE,FALSE,NA
496415,2012-11-16,02:33:12,W 39TH AVE / N MARIPOSA ST,39.770531,-105.002971,1,112,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
496683,2012-11-13,11:09:22,3700-BLK N SHERIDAN BLVD,39.767514,-105.053242,None,None,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
496913,2012-11-29,14:15:43,W DENVER PL / N FEDERAL BLVD,39.770223,-105.025238,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
496923,2012-11-05,16:07:07,2956 W DENVER PL,39.77022,-105.024225,1,111,pedestrian,In Service,FALSE,FALSE,FALSE,NA
496985,2012-11-13,01:04:52,W 39TH AVE / N PECOS ST,39.770522,-105.006443,1,111,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
497013,2012-11-06,16:23:04,W 39TH AVE / N NAVAJO ST,39.770536,-105.004202,1,112,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
497038,2012-11-29,14:07:16,W 38TH AVE / N IRVING ST,39.769403,-105.029969,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
497212,2012-11-14,02:35:37,3800 N NEWPORT ST,39.769265,-104.909795,2,221,vehicular,In Service,FALSE,FALSE,FALSE,NA
497305,2012-11-09,01:11:24,3500 WALNUT ST,39.767624,-104.975363,2,211,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
497594,2012-11-16,22:11:12,W 38TH AVE / N LIPAN ST,39.769282,-105.00176,1,112,vehicular,In Service,FALSE,FALSE,FALSE,NA
497697,2012-11-16,10:19:31,W 38TH AVE / N WOLFF ST,39.769361,-105.048598,1,111,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
497725,2012-11-14,22:52:35,W 38TH AVE / N FEDERAL BLVD,39.769289,-105.025239,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
497844,2012-11-23,10:25:38,1900 E 38TH AVE,39.77005,-104.964708,2,211,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
497918,2012-11-05,23:37:12,W 38TH AVE / N VALLEJO ST,39.769293,-105.013536,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
498121,2012-11-20,03:03:20,W DENVER PL / N FEDERAL BLVD,39.770223,-105.025238,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
498222,2012-11-20,12:12:27,W 38TH AVE / N LIPAN ST,39.769282,-105.00176,1,112,vehicular,In Service,FALSE,FALSE,FALSE,NA
498393,2012-11-15,10:50:53,E 38TH AVE / N FAIRFAX ST,39.769222,-104.928173,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
498661,2012-11-16,00:37:58,3800 N YORK ST,39.769288,-104.959743,2,211,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
498668,2012-11-11,14:37:15,E 38TH AVE / N KEARNEY ST,39.769256,-104.917616,2,221,vehicular,In Service,FALSE,FALSE,FALSE,NA
498747,2012-11-18,14:27:27,W 39TH AVE / N VALLEJO ST,39.770508,-105.013525,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
498827,2012-11-11,22:42:18,W 39TH AVE / N ELIOT ST,39.771139,-105.022899,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
498860,2012-11-06,10:14:40,W 38TH AVE / N IRVING ST,39.769403,-105.029969,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
498879,2012-11-11,16:21:59,3340 W 38TH AVE,39.769436,-105.031014,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
498897,2012-11-29,13:23:36,E 39TH AVE / N FRANKLIN ST,39.771328,-104.968392,2,211,vehicular,In Service,FALSE,FALSE,FALSE,NA
498962,2012-11-14,09:09:33,E 38TH AVE / N EUDORA ST,39.769217,-104.930523,2,221,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
499022,2012-11-27,14:42:42,E 38TH AVE / N NIAGARA ST,39.769264,-104.910627,2,221,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
499196,2012-11-13,17:26:38,W 38TH AVE / N ALCOTT ST,39.769273,-105.017422,1,111,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
499348,2012-11-06,10:24:37,W 38TH AVE / N PECOS ST,39.769288,-105.006458,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
499372,2012-11-30,00:07:58,W 38TH AVE / N PECOS ST,39.769288,-105.006458,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
499504,2012-11-06,22:32:44,W 38TH AVE / N JULIAN ST,39.769452,-105.031537,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
499587,2012-11-11,21:46:58,E 38TH AVE / N ELM ST,39.769218,-104.929334,2,221,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
499850,2012-11-10,07:35:24,3800 N PONTIAC ST,39.769274,-104.905581,2,221,pedestrian,In Service,FALSE,FALSE,FALSE,NA
499981,2012-11-21,10:28:48,W 38TH AVE / N PECOS ST,39.769288,-105.006458,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
500097,2012-11-02,23:07:58,6100 E 39TH AVE,39.77107,-104.917615,2,221,pedestrian,File Only,FALSE,FALSE,FALSE,NA
500207,2012-11-20,09:44:20,W 38TH AVE / N WYANDOT ST,39.769294,-105.014399,1,111,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
500214,2012-11-14,02:14:58,W 38TH AVE / N WYANDOT ST,39.769294,-105.014399,1,111,vehicular,In Service,FALSE,FALSE,FALSE,NA
500279,2012-11-16,08:28:13,3190 W 38TH AVE,39.76938,-105.028682,1,111,pedestrian,No Police Needed,FALSE,FALSE,FALSE,NA
500303,2012-11-01,10:36:05,3300 W 39TH AVE,39.770621,-105.029967,1,111,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
500336,2012-11-15,13:18:27,W 39TH AVE / N ELATI ST,39.770502,-104.993652,1,112,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
500339,2012-11-05,00:45:11,W 38TH AVE / N LIPAN ST,39.769282,-105.00176,1,112,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
500416,2012-11-30,14:35:27,W 38TH AVE / N CLAY ST,39.769266,-105.020524,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
500562,2012-11-20,20:49:10,3921 N HOLLY ST,39.771304,-104.922314,2,221,pedestrian,In Service,FALSE,FALSE,FALSE,NA
500572,2012-11-22,08:49:36,W 40TH AVE / N LIPAN ST,39.771753,-105.001768,1,112,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
500651,2012-11-18,03:07:09,38TH ST / WYNKOOP ST,39.772302,-104.97455,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
500726,2012-11-19,14:25:31,3955 N NEWPORT ST,39.77154,-104.90979,2,221,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
500739,2012-11-04,14:44:33,38TH ST / WYNKOOP ST,39.772302,-104.97455,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
500746,2012-11-17,22:55:32,4022 N NAVAJO ST,39.772052,-105.004198,1,112,pedestrian,Detox Van,FALSE,FALSE,FALSE,NA
500771,2012-11-24,11:32:10,38TH ST / WYNKOOP ST,39.772302,-104.97455,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
500787,2012-11-16,13:39:31,E 39TH AVE / N DAHLIA ST,39.771737,-104.931744,2,221,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
500816,2012-11-15,11:56:15,7200 E SMITH RD,39.771988,-104.904544,2,221,pedestrian,In Service,FALSE,FALSE,FALSE,NA
500841,2012-11-29,09:41:03,4000-BLK-KALAMATH N LIPAN ST,39.771753,-105.001768,1,112,pedestrian,In Service,FALSE,FALSE,FALSE,NA
500997,2012-11-29,14:14:23,38TH ST / WYNKOOP ST,39.772302,-104.97455,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
501047,2012-11-20,23:10:18,38TH ST / WYNKOOP ST,39.772302,-104.97455,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
501054,2012-11-20,18:06:08,3507 RINGSBY CT,39.772778,-104.980959,1,112,pedestrian,In Service,FALSE,FALSE,FALSE,NA
501110,2012-11-23,23:17:01,E SMITH RD / N POPLAR ST,39.771988,-104.904544,2,221,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
501193,2012-11-04,23:50:32,E 40TH AVE / N ST PAUL ST,39.772903,-104.950845,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
501309,2012-11-16,15:09:03,3984 N COOK ST,39.772614,-104.947543,2,212,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
501529,2012-11-05,10:19:34,2815 W 42ND AVE,39.774128,-105.022298,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
502472,2012-11-19,00:22:11,4100-BLK N IRVING ST,39.77303,-105.02995,1,111,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
502875,2012-11-27,16:51:01,E 40TH AVE / N HIGH ST,39.772899,-104.964705,2,212,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
502898,2012-11-26,15:55:06,4000 N COLUMBINE ST,39.772915,-104.95717,2,212,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
502951,2012-11-30,00:09:37,E 40TH AVE / N RACE ST,39.772898,-104.9635,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
502971,2012-11-29,00:18:26,2600 E 40TH AVE,39.772913,-104.955662,2,212,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
503178,2012-11-11,08:24:45,E 40TH AVE / N COLUMBINE ST,39.772915,-104.95717,2,212,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
503179,2012-11-12,01:29:04,E 40TH AVE / N COLUMBINE ST,39.772915,-104.95717,2,212,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
503280,2012-11-25,21:51:43,E 40TH AVE / N JACKSON ST,39.772882,-104.942934,2,212,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
503323,2012-11-20,18:28:14,E 40TH AVE / N JACKSON ST,39.772882,-104.942934,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
503406,2012-11-15,22:23:18,E 40TH AVE / N QUEBEC ST,39.772663,-104.903003,2,221,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
503462,2012-11-04,01:58:59,W 39TH AVE / N ZUNI ST,39.770513,-105.015886,1,111,vehicular,Report Made,FALSE,FALSE,FALSE,NA
503546,2012-11-30,00:23:55,E 40TH AVE / N JACKSON ST,39.772882,-104.942934,2,212,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
503575,2012-11-13,00:08:25,E 40TH AVE / N JACKSON ST,39.772882,-104.942934,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
503681,2012-11-16,22:42:16,E 40TH AVE / N QUEBEC ST,39.772663,-104.903003,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
503703,2012-11-02,22:22:02,E 40TH AVE / N COLORADO BLVD,39.772879,-104.940547,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
503730,2012-11-30,23:14:23,E SMITH RD / N KEARNEY ST,39.773822,-104.91761,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
503787,2012-11-03,16:21:48,3000-BLK W 39TH AVE,39.771136,-105.025299,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
504094,2012-11-20,05:39:39,3900 N HOLLY ST,39.771056,-104.922314,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
504426,2012-11-23,23:20:34,4100 N COLORADO BLVD,39.773851,-104.940545,2,221,vehicular,In Service,FALSE,FALSE,FALSE,NA
504500,2012-11-28,00:46:39,E 41ST AVE / N COLORADO BLVD,39.773851,-104.940545,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
504503,2012-11-02,22:25:04,4101 N COLORADO BLVD,39.773863,-104.940537,2,221,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
504724,2012-11-03,19:56:21,W 38TH AVE / N ELIOT ST,39.769287,-105.022907,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
504781,2012-11-01,11:26:19,38TH ST / CHESTNUT PL,39.774303,-104.97718,2,212,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
504807,2012-11-23,01:35:44,E 39TH AVE / N POPLAR ST,39.771108,-104.904553,2,221,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
504834,2012-11-06,08:32:31,4000 N TENNYSON ST,39.771808,-105.044013,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
505111,2012-11-29,11:13:55,4000-BLK N TENNYSON ST,39.771808,-105.044013,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
505185,2012-11-01,10:42:12,3921 N HOLLY ST,39.771304,-104.922314,2,221,pedestrian,Z - Test,FALSE,FALSE,FALSE,NA
505209,2012-11-29,09:39:36,4000 N KALAMATH ST,39.771729,-105.000589,1,112,pedestrian,T - Citation Issued,FALSE,TRUE,FALSE,citation
505301,2012-11-21,15:07:06,38TH ST / N BRIGHTON BLVD,39.772963,-104.975426,2,212,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
505711,2012-11-20,07:59:29,W 41ST AVE / N UTICA ST,39.772955,-105.045145,1,111,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
505737,2012-11-21,23:55:28,W 41ST AVE / N TENNYSON ST,39.772958,-105.044005,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
505837,2012-11-21,07:32:51,W 41ST AVE / N FEDERAL BLVD,39.772937,-105.02523,1,111,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
505930,2012-11-01,14:13:20,4000-BLK N LOWELL BLVD,39.771974,-105.034608,1,111,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
506174,2012-11-30,14:02:31,3000-BLK W 41ST AVE,39.772937,-105.02523,1,111,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
506259,2012-11-30,22:25:21,E 40TH AVE / N ADAMS ST,39.772902,-104.948641,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
506873,2012-11-26,02:38:54,W 41ST AVE / N JASON ST,39.772975,-104.999405,1,112,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
506925,2012-11-28,02:46:20,4200-NAVAJO N OSAGE ST,39.774291,-105.005436,1,112,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
507216,2012-11-08,10:40:32,3955 N STEELE ST,39.772089,-104.94988,2,212,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
507378,2012-11-29,23:29:31,4000 N QUEBEC ST,39.772568,-104.902316,5,512,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
507398,2012-11-14,13:19:25,4000 N YORK ST,39.772894,-104.959401,2,212,vehicular,In Service,FALSE,FALSE,FALSE,NA
507435,2012-11-12,22:33:29,E 40TH AVE / N FRANKLIN ST,39.772911,-104.968476,2,212,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
507551,2012-11-24,19:59:18,W 41ST AVE / N LIPAN ST,39.77299,-105.001757,1,112,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
507836,2012-11-18,23:10:57,E 40TH AVE / N FRANKLIN ST,39.772911,-104.968476,2,212,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
507913,2012-11-02,15:20:19,E 40TH AVE / N COLORADO BLVD,39.772879,-104.940547,2,221,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
507928,2012-11-26,21:45:47,E 40TH AVE / N COOK ST,39.772894,-104.947541,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
507936,2012-11-04,14:37:40,E 40TH AVE / N COOK ST,39.772894,-104.947541,2,212,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
508331,2012-11-29,07:41:15,E 40TH AVE / N COLORADO BLVD,39.772879,-104.940547,2,221,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
508348,2012-11-24,12:57:15,4000 E 40TH AVE,39.772879,-104.940547,2,221,pedestrian,In Service,FALSE,FALSE,FALSE,NA
508358,2012-11-15,00:08:54,E 40TH AVE / N COLORADO BLVD,39.772879,-104.940547,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
508397,2012-11-09,22:48:55,4000 N STEELE ST,39.772905,-104.949824,2,212,vehicular,In Service,FALSE,FALSE,FALSE,NA
508430,2012-11-27,07:10:49,4136 N WOLFF ST,39.773276,-105.048605,1,111,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
508512,2012-11-22,19:24:53,3900 WYNKOOP ST,39.773077,-104.973554,2,212,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
508664,2012-11-01,02:40:56,4000 N MONACO ST,39.773135,-104.912698,2,221,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
508813,2012-11-11,04:51:01,W 42ND AVE / N ZUNI ST,39.774124,-105.015872,1,111,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
508893,2012-11-13,17:17:05,W 42ND AVE / N TEJON ST,39.774131,-105.011222,1,111,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
509133,2012-11-15,23:40:22,4200-Blk-Fox N ELATI ST,39.774205,-104.993621,1,112,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
509246,2012-11-29,10:11:34,W 42ND AVE / N FOX ST,39.774224,-104.994836,1,112,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
509863,2012-11-18,01:19:04,W 40TH AVE / N FOX ST,39.771738,-104.994853,1,112,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
509932,2012-11-09,16:08:52,3921 N HOLLY ST,39.771304,-104.922314,2,221,pedestrian,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
509933,2012-11-18,12:45:12,3921 N HOLLY ST,39.771304,-104.922314,2,221,pedestrian,In Service,FALSE,FALSE,FALSE,NA
510198,2012-11-30,07:35:27,W 40TH AVE / N OSAGE ST,39.771789,-105.005433,1,112,vehicular,"K - Street Check Completed,T -",FALSE,FALSE,FALSE,NA
510221,2012-11-06,13:45:49,E SMITH RD / N QUEBEC ST,39.771698,-104.902992,2,221,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
510301,2012-11-16,12:00:42,35TH ST / ARKINS CT,39.771693,-104.980612,2,211,vehicular,In Service,FALSE,FALSE,FALSE,NA
510327,2012-11-23,21:56:29,E 39TH AVE / N NEWPORT ST,39.771092,-104.909784,2,221,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
510364,2012-11-05,10:35:49,E 40TH AVE / N JOSEPHINE ST,39.772913,-104.958261,2,212,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
510366,2012-11-02,13:16:05,E 40TH AVE / N JOSEPHINE ST,39.772913,-104.958261,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
510533,2012-11-05,22:23:42,N QUEBEC ST / E SMITH RD,39.771698,-104.902992,2,221,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
510540,2012-11-27,14:17:30,E SMITH RD / N QUEBEC ST,39.771698,-104.902992,2,221,vehicular,In Service,FALSE,FALSE,FALSE,NA
510625,2012-11-30,09:09:34,N LOWELL BLVD / W 40TH AVE,39.771974,-105.034608,1,111,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
510648,2012-11-19,08:17:26,4200-BLK N CLAYTON ST,39.775133,-104.954145,2,212,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
510684,2012-11-01,09:15:40,4000 N WOLFF ST,39.772051,-105.048605,1,111,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
511070,2012-11-22,13:10:29,E HAMPDEN AVE / S TAMARAC DR,39.653114,-104.898759,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
511124,2012-11-28,12:17:04,S YOSEMITE ST / E LEHIGH AVE,39.647509,-104.88496,3,324,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
511286,2012-11-24,22:46:33,S HAVANA ST / S PARKER RD,39.670934,-104.866133,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
511299,2012-11-12,20:35:33,S ELMIRA ST / E MISSISSIPPI AVE,39.69647,-104.873004,None,None,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
511426,2012-11-26,09:54:37,S YOSEMITE ST / E HAMPDEN AVE,39.653069,-104.884785,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
511511,2012-11-22,13:10:12,E HAMPDEN AVE / S TAMARAC DR,39.653114,-104.898759,3,323,vehicular,In Service,FALSE,FALSE,FALSE,NA
511514,2012-11-11,22:13:46,E HAMPDEN AVE / S TAMARAC DR,39.653114,-104.898759,3,323,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
511729,2012-11-28,11:01:03,S YOSEMITE ST / E HAMPDEN AVE,39.653069,-104.884785,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
511784,2012-11-19,23:13:52,E HAMPDEN AVE / S DAYTON ST,39.65305,-104.875658,3,323,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
511818,2012-11-01,19:39:33,S DAYTON ST / E HAMPDEN AVE,39.65305,-104.875658,3,323,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
511841,2012-11-19,16:12:09,S YOSEMITE ST / E HAMPDEN AVE,39.653069,-104.884785,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
512038,2012-11-01,19:09:39,S DAYTON ST / E HAMPDEN AVE,39.65305,-104.875658,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
512128,2012-11-17,21:33:19,E HAMPDEN AVE / S DAYTON ST,39.65305,-104.875658,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
512264,2012-11-04,00:54:55,E Kent Dr / S Gibraltar St,39.648498,-104.757965,None,None,pedestrian,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
512419,2012-11-01,17:23:28,E GIRARD AVE / S GALENA ST,39.655091,-104.870286,3,323,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
512460,2012-11-14,22:55:48,E GIRARD AVE / S GALENA ST,39.655091,-104.870286,3,323,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
512542,2012-11-12,22:28:51,3400 S TAMARAC DR,39.654287,-104.898747,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
512553,2012-11-11,22:00:33,S ULSTER ST / E HAMPDEN AVE,39.653094,-104.894083,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
512670,2012-11-13,23:16:41,10200 E GIRARD AVE,39.655091,-104.870286,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
512678,2012-11-04,23:52:55,10200 E GIRARD AVE,39.655091,-104.870286,3,323,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
512705,2012-11-10,19:48:36,10890 E DARTMOUTH AVE,39.660218,-104.86247,3,323,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
512791,2012-11-27,08:49:13,S WILLOW ST / E GIRARD AVE,39.655309,-104.887841,3,323,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
512898,2012-11-30,02:32:18,9600 E GIRARD AVE,39.654318,-104.876739,3,323,pedestrian,In Service,FALSE,FALSE,FALSE,NA
512905,2012-11-25,12:10:11,S DALLAS CT / E GIRARD AVE,39.654318,-104.876739,3,323,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
512907,2012-11-06,21:12:55,9600 E GIRARD AVE,39.654318,-104.876739,3,323,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
512948,2012-11-22,18:33:04,E 40TH AVE / N JOSEPHINE ST,39.772913,-104.958261,2,212,vehicular,In Service,FALSE,FALSE,FALSE,NA
513240,2012-11-22,16:15:21,E 40TH AVE / N JOSEPHINE ST,39.772913,-104.958261,2,212,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
513355,2012-11-14,16:30:53,S ROSLYN ST / E IOWA AVE,39.687102,-104.900825,3,322,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
513651,2012-11-25,20:48:35,S QUEBEC WAY / PRIVATE RD,39.688199,-104.895682,3,322,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
513697,2012-11-19,03:49:30,1470 S QUEBEC WAY,39.690586,-104.897865,3,322,pedestrian,Report Made,FALSE,FALSE,FALSE,NA
513733,2012-11-09,16:32:42,1194 S Sable Blvd,39.694733,-104.819249,None,None,pedestrian,Vehicle Towed,FALSE,FALSE,FALSE,NA
513736,2012-11-30,13:52:56,1200-BLK S Xenia St,39.69535,-104.885766,None,None,vehicular,In Service,FALSE,FALSE,FALSE,NA
513753,2012-11-01,02:34:39,S HAVANA ST / E Tennessee Ave,39.698376,-104.865966,3,321,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
513778,2012-11-14,22:50:48,1100 S PARKER RD,39.696272,-104.897403,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
513795,2012-11-08,02:14:31,650 S ALTON WAY,39.701446,-104.87901,3,321,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
513876,2012-11-20,07:48:37,W 43RD AVE / N TENNYSON ST,39.775285,-105.043995,1,111,vehicular,L - Clearance,FALSE,FALSE,FALSE,NA
514024,2012-11-06,07:57:43,1000 S DAYTON ST,39.697534,-104.875314,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
